CUST_ORDER_ID,LINE_NO,PART_ID,CUSTOMER_PART_ID,UNIT_PRICE,WIP_VAS_UNIT_PRICE,ACCEPT_EARLY,DAYS_EARLY,ORDER_TYPE,LINE_STATUS,ORDER_QTY,USER_ORDER_QTY,SELLING_UM,DESIRED_SHIP_DATE,HTS_CODE,TRADE_DISC_PERCENT,EST_FREIGHT,COMMISSION_PCT,SALES_TAX_GROUP_ID,MISC_REFERENCE,PRODUCT_CODE,COMMODITY_CODE,DRAWING_ID,DRAWING_REV_NO,GL_REVENUE_ACCT_ID,MAT_GL_ACCT_ID,LAB_GL_ACCT_ID,BUR_GL_ACCT_ID,SER_GL_ACCT_ID,LAST_SHIPPED_DATE,TOTAL_ACT_FREIGHT,TOTAL_SHIPPED_QTY,TOTAL_USR_SHIP_QTY,TOTAL_AMT_SHIPPED,TOTAL_AMT_ORDERED,PROMISE_DATE,SERVICE_CHARGE_ID,PIECE_COUNT,LENGTH,WIDTH,HEIGHT,DIMENSIONS_UM,VAT_CODE,EDI_BLANKET_QTY,EDI_BLANKET_USRQTY,EDI_ACCUM_QTY_REL,EDI_ACCUM_USR_REL,EDI_ACCUM_QTY_REC,EDI_ACCUM_USR_REC,EDI_LAST_REC_DATE,EDI_RELEASE_NO,EDI_RELEASE_DATE,EDI_QTY_RELEASED,EDI_USR_QTY_REL,EDI_REQ_REL_DATE,SHIPTO_ID,WAREHOUSE_ID,ORIG_COUNTRY_ID,TYPE,ALLOCATED_QTY,FULFILLED_QTY,EDI_ACCUM_FAB_QTY,EDI_ACCUM_RAW_QTY,EDI_LAST_SHIPDATE,EDI_ACCUM_SHIP_QTY,ACK_ID,EDI_ACCUM_SHIP_ADJ,USER_1,USER_2,USER_3,USER_4,USER_5,USER_6,USER_7,USER_8,USER_9,USER_10,UDF_LAYOUT_ID,SEND_ACK,VAT_CATEGORY,ITA_SPECIAL_CHARGE
P07404,1,23844,23844,34.71,0,Y,9999,,A,210,210,KG,,,0,0,,,PVH 2000 S/A S/P 30 KG.,PVH,Savory,,,,,,,,16-Aug-13,0,210,210,7289.1,7289.1,,,,,,,,IVA,,,,,,,,,,,,,,ALM-GENERAL,,,0,0,,,,,,,,,,,,,,,,,,,,
P07405,1,25569,,22.81,0,Y,9999,,A,1200,1200,KG,,,0,0,,,PROLAC CC 35 S/P 30 KG.,LACTEO,Bakery,,,,,,,,26-Aug-13,0,1200,1200,27372,27372,,,,,,,,IVA,,,,,,,,,,,,,,ALM-GENERAL,,,0,0,,,,,,,,,,,,,,,,,,,,
P07406,1,RG1510,,420,0,Y,9999,,A,1,1,PZA,,,0,0,,,ACEITE AVE (CAJA 2 BIDONES DE 10 L C/U),ACEITES,Food Service,,,,,,,,19-Aug-13,0,1,1,420,420,,,,,,,,IVA0,,,,,,,,,,,,,,ALM-BT,,,0,0,,,,,,,,,,,,,,,,,,,,
P07407,1,RG1510,,420,0,Y,9999,,A,1,1,PZA,,,0,0,,,ACEITE AVE (CAJA 2 BIDONES DE 10 L C/U),ACEITES,Food Service,,,,,,,,19-Aug-13,0,0,0,0,420,,,,,,,,IVA0,,,,,,,,,,,,,,ALM-BT,,,0,0,,,,,,,,,,,,,,,,,,,,
P07408,1,23844,,34.45,0,Y,9999,,A,750,750,KG,,,0,0,,,PVH 2000 S/A S/P 30 KG.,PVH,Savory,,,,,,,,20-Aug-13,0,750,750,25837.5,25837.5,,,,,,,,IVA,,,,,,,,,,,,,,ALM-GENERAL,,,0,0,,,,,,,,,,,,,,,,,,,,
P07409,1,RG1510,,415,0,Y,9999,,A,4,4,PZA,,,0,0,,,ACEITE AVE (CAJA 2 BIDONES DE 10 L C/U),ACEITES,Food Service,,,,,,,,20-Aug-13,0,4,4,1660,1660,,,,,,,,IVA0,,,,,,,,,,,,,,ALM-BT,,,0,0,,,,,,,,,,,,,,,,,,,,
P07409,2,RG1520,,230,0,Y,9999,,A,1,1,PZA,,,0,0,,,ACEITE AVE MIXTO (12 BOTELLAS DE 900 ML),ACEITES,Food Service,,,,,,,,20-Aug-13,0,1,1,230,230,,,,,,,,IVA0,,,,,,,,,,,,,,ALM-BT,,,0,0,,,,,,,,,,,,,,,,,,,,
P07410,1,RG1510,,415,0,Y,9999,,A,15,15,PZA,,,0,0,,,ACEITE AVE (CAJA 2 BIDONES DE 10 L C/U),ACEITES,Food Service,,,,,,,,20-Aug-13,0,15,15,6225,6225,,,,,,,,IVA0,,,,,,,,,,,,,,ALM-BT,,,0,0,,,,,,,,,,,,,,,,,,,,
P07411,1,603229,,178.47,0,Y,9999,,A,1050,1050,KG,,,0,0,,,STABILAC 20 PORRON C/25KG.603229/591819,SABORES,Dairy,,,,,,,,03-Sep-13,0,1050,1050,187393.5,187393.5,,,,,,,,IVA,,,,,,,,,,,,,,ALM-GENERAL,,,0,0,,,,,,,,,,,,,,,,,,,,
P07412,1,24026,,47.5,0,Y,9999,,A,4020,4020,KG,,,0,0,,,PVH M S/A  S/P 30 KG,PVH,Savory,,,,,,,,02-Oct-13,0,4020,4020,190950,190950,,,,,,,,IVA,,,,,,,,,,,,,,ALM-GENERAL,,,0,0,,,,,,,,,,,,,,,,,,,,
P07413,1,RG1510,,408,0,Y,9999,,A,5,5,PZA,,,0,0,,,ACEITE AVE (CAJA 2 BIDONES DE 10 L C/U),ACEITES,Food Service,,,,,,,,22-Aug-13,0,5,5,2040,2040,,,,,,,,IVA0,,,,,,,,,,,,,,ALM-BT,,,0,0,,,,,,,,,,,,,,,,,,,,
P07414,1,RG1510,,410,0,Y,9999,,A,7,7,PZA,,,0,0,,,ACEITE AVE (CAJA 2 BIDONES DE 10 L C/U),ACEITES,Food Service,,,,,,,,22-Aug-13,0,7,7,2870,2870,,,,,,,,IVA0,,,,,,,,,,,,,,ALM-BT,,,0,0,,,,,,,,,,,,,,,,,,,,
P07415,1,RG1510,,415,0,Y,9999,,A,1,1,PZA,,,0,0,,,ACEITE AVE (CAJA 2 BIDONES DE 10 L C/U),ACEITES,Food Service,,,,,,,,22-Aug-13,0,1,1,415,415,,,,,,,,IVA0,,,,,,,,,,,,,,ALM-BT,,,0,0,,,,,,,,,,,,,,,,,,,,
P07416,1,23844,,40.8,0,Y,9999,,A,90,90,KG,,,0,0,,,PVH 2000 S/A S/P 30 KG.,PVH,Savory,,,,,,,,22-Aug-13,0,90,90,3672,3672,,,,,,,,IVA,,,,,,,,,,,,,,ALM-GENERAL,,,0,0,,,,,,,,,,,,,,,,,,,,
P07417,1,LG1713,,55,0,Y,9999,,A,17,17,PZA,,,0,0,,,SALSA JALAPEÑO / CAJA 204 SOBRES DE 8G,,,,,,,,,,22-Aug-13,0,17,17,935,935,,,,,,,,IVA0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,
P07419,1,RG1510,,408,0,Y,9999,,A,10,10,PZA,,,0,0,,,ACEITE AVE (CAJA 2 BIDONES DE 10 L C/U),ACEITES,Food Service,,,,,,,,23-Aug-13,0,10,10,4080,4080,,,,,,,,IVA0,,,,,,,,,,,,,,ALM-BT,,,0,0,,,,,,,,,,,,,,,,,,,,
P07420,1,RG1510,,415,0,Y,9999,,A,2,2,PZA,,,0,0,,,ACEITE AVE (CAJA 2 BIDONES DE 10 L C/U),ACEITES,Food Service,,,,,,,,23-Aug-13,0,2,2,830,830,,,,,,,,IVA0,,,,,,,,,,,,,,ALM-BT,,,0,0,,,,,,,,,,,,,,,,,,,,
P07421,1,RG1510,,415,0,Y,9999,,A,2,2,PZA,,,0,0,,,ACEITE AVE (CAJA 2 BIDONES DE 10 L C/U),ACEITES,Food Service,,,,,,,,26-Aug-13,0,2,2,830,830,,,,,,,,IVA0,,,,,,,,,,,,,,ALM-BT,,,0,0,,,,,,,,,,,,,,,,,,,,
P07428,1,24507,,197.25,0,Y,9999,,A,675,675,KG,,,0,0,,,DELTAROME 2202,SABORES,Savory,,,,,,,,04-Nov-13,0,675,675,133143.75,133143.75,,,,,,,,IVA,,,,,,,,,,,,,,SENSIENT,,,0,0,,,,,,,,,,,,,,,,,,,,
P07422,1,RG1510,,415,0,Y,9999,,A,15,15,PZA,,,0,0,,,ACEITE AVE (CAJA 2 BIDONES DE 10 L C/U),ACEITES,Food Service,,,,,,,,27-Aug-13,0,15,15,6225,6225,,,,,,,,IVA0,,,,,,,,,,,,,,ALM-BT,,,0,0,,,,,,,,,,,,,,,,,,,,
P07423,1,RG1510,,420,0,Y,9999,,A,1,1,PZA,,,0,0,,,ACEITE AVE (CAJA 2 BIDONES DE 10 L C/U),ACEITES,Food Service,,,,,,,,27-Aug-13,0,1,1,420,420,,,,,,,,IVA0,,,,,,,,,,,,,,ALM-BT,,,0,0,,,,,,,,,,,,,,,,,,,,
P07424,1,24026,,60.24,0,Y,9999,,A,60,60,KG,,,0,0,,,PVH M S/A  S/P 30 KG,PVH,Savory,,,,,,,,27-Aug-13,0,60,60,3614.4,3614.4,,,,,,,,IVA,,,,,,,,,,,,,,ALM-GENERAL,,,0,0,,,,,,,,,,,,,,,,,,,,
P07425,1,RG1510,,415,0,Y,9999,,A,4,4,PZA,,,0,0,,,ACEITE AVE (CAJA 2 BIDONES DE 10 L C/U),ACEITES,Food Service,,,,,,,,27-Aug-13,0,4,4,1660,1660,,,,,,,,IVA0,,,,,,,,,,,,,,ALM-BT,,,0,0,,,,,,,,,,,,,,,,,,,,
P07425,2,RG1520,,230,0,Y,9999,,A,1,1,PZA,,,0,0,,,ACEITE AVE MIXTO (12 BOTELLAS DE 900 ML),ACEITES,Food Service,,,,,,,,27-Aug-13,0,1,1,230,230,,,,,,,,IVA0,,,,,,,,,,,,,,ALM-BT,,,0,0,,,,,,,,,,,,,,,,,,,,
P07426,1,RG1510,,408,0,Y,9999,,A,10,10,PZA,,,0,0,,,ACEITE AVE (CAJA 2 BIDONES DE 10 L C/U),ACEITES,Food Service,,,,,,,,28-Aug-13,0,10,10,4080,4080,,,,,,,,IVA0,,,,,,,,,,,,,,ALM-BT,,,0,0,,,,,,,,,,,,,,,,,,,,
P07426,2,RG1520,,220,0,Y,9999,,A,10,10,PZA,,,0,0,,,ACEITE AVE MIXTO (12 BOTELLAS DE 900 ML),ACEITES,Food Service,,,,,,,,28-Aug-13,0,10,10,2200,2200,,,,,,,,IVA0,,,,,,,,,,,,,,ALM-BT,,,0,0,,,,,,,,,,,,,,,,,,,,
P07427,1,59115858,,3.82,0,Y,9999,,A,322,322,KG,,,0,0,,,D. DE MORA AZUL HPM079,DULCES,Dairy,,,,,,,,09-Sep-13,0,322,322,1230.04,1230.04,,,,,,,,IVA0,,,,,,,,,,,,,,ALM-GENERAL,,,0,0,,,,,,,,,,,,,,,,,,,,
P07428,2,24083,24515,110,0,Y,9999,,A,1050,1050,KG,,,0,0,,,PVH JE C/A S/P 35 KG.,PVH,Savory,,,,,,,,22-Oct-13,0,1050,1050,115500,115500,,,,,,,,IVA,,,,,,,,,,,,,,SENSIENT,,,0,0,,,,,,,,,,,,,,,,,,,,
P07429,1,RG1510,,408,0,Y,9999,,A,5,5,PZA,,,0,0,,,ACEITE AVE (CAJA 2 BIDONES DE 10 L C/U),ACEITES,Food Service,,,,,,,,28-Aug-13,0,5,5,2040,2040,,,,,,,,IVA0,,,,,,,,,,,,,,ALM-BT,,,0,0,,,,,,,,,,,,,,,,,,,,
P07430,1,24026,,47.18,0,Y,9999,,A,30,30,KG,,,0,0,,,PVH M S/A  S/P 30 KG,PVH,Savory,,,,,,,,29-Aug-13,0,30,30,1415.4,1415.4,,,,,,,,IVA,,,,,,,,,,,,,,ALM-GENERAL,,,0,0,,,,,,,,,,,,,,,,,,,,
P07431,1,RG1510,,410,0,Y,9999,,A,7,7,PZA,,,0,0,,,ACEITE AVE (CAJA 2 BIDONES DE 10 L C/U),ACEITES,Food Service,,,,,,,,28-Aug-13,0,7,7,2870,2870,,,,,,,,IVA0,,,,,,,,,,,,,,ALM-BT,,,0,0,,,,,,,,,,,,,,,,,,,,
P07432,1,RG1510,,415,0,Y,9999,,A,2,2,PZA,,,0,0,,,ACEITE AVE (CAJA 2 BIDONES DE 10 L C/U),ACEITES,Food Service,,,,,,,,28-Aug-13,0,2,2,830,830,,,,,,,,IVA0,,,,,,,,,,,,,,ALM-BT,,,0,0,,,,,,,,,,,,,,,,,,,,
P07433,1,24026,,46.2,0,Y,9999,,A,300,300,KG,,,0,0,,,PVH M S/A  S/P 30 KG,PVH,Savory,,,,,,,,29-Aug-13,0,300,300,13860,13860,,,,,,,,IVA,,,,,,,,,,,,,,ALM-GENERAL,,,0,0,,,,,,,,,,,,,,,,,,,,
P07434,1,LG1713,,55,0,Y,9999,,A,18,18,PZA,,,0,0,,,SALSA JALAPEÑO / CAJA 204 SOBRES DE 8G,,,,,,,,,,29-Aug-13,0,18,18,990,990,,,,,,,,IVA0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,
P07435,1,23844,,39.95,0,Y,9999,,A,810,810,KG,,,0,0,,,PVH 2000 S/A S/P 30 KG.,PVH,Savory,,,,,,,,19-Sep-13,0,810,810,32359.5,32359.5,,,,,,,,IVA,,,,,,,,,,,,,,ALM-GENERAL,,,0,0,,,,,,,,,,,,,,,,,,,,
P07436,1,25569,,22.81,0,Y,9999,,A,6300,6300,KG,,,0,0,,,PROLAC CC 35 S/P 30 KG.,LACTEO,Bakery,,,,,,,,30-Sep-13,0,6300,6300,143703,143703,,,,,,,,IVA,,,,,,,,,,,,,,ALM-GENERAL,,,0,0,,,,,,,,,,,,,,,,,,,,
P07437,1,59106758,,39.68,0,Y,9999,,A,4600,4600,KG,,,0,0,,,D. DE CHOCOLATE HPM022,DULCES,Dairy,,,,,,,,24-Sep-13,0,4600,4600,182528,182528,,,,,,,,IVA0,,,,,,,,,,,,,,ALM-RF,,,0,0,,,,,,,,,,,,,,,,,,,,
P07437,2,59114058,,52.48,0,Y,9999,,A,782,782,KG,,,0,0,,,D. DE FRAMBUESA HPMO78,DULCES,Dairy,,,,,,,,24-Sep-13,0,782,782,41039.36,41039.36,,,,,,,,IVA0,,,,,,,,,,,,,,ALM-GENERAL,,,0,0,,,,,,,,,,,,,,,,,,,,
P07437,3,59104158,,46,0,Y,9999,,A,1150,1150,KG,,,0,0,,,D. DE PASTEL DE QUESO HPM002,DULCES,Dairy,,,,,,,,24-Sep-13,0,1150,1150,52900,52900,,,,,,,,IVA0,,,,,,,,,,,,,,ALM-RF,,,0,0,,,,,,,,,,,,,,,,,,,,
P07438,1,59106758,,43.31,0,Y,9999,,A,345,345,KG,,,0,0,,,D. DE CHOCOLATE HPM022,DULCES,Dairy,,,,,,,,25-Sep-13,0,345,345,14941.95,14941.95,,,,,,,,IVA0,,,,,,,,,,,,,,ALM-RF,,,0,0,,,,,,,,,,,,,,,,,,,,
P07439,1,RG1510,,420,0,Y,9999,,A,2,2,PZA,,,0,0,,,ACEITE AVE (CAJA 2 BIDONES DE 10 L C/U),ACEITES,Food Service,,,,,,,,02-Sep-13,0,2,2,840,840,,,,,,,,IVA0,,,,,,,,,,,,,,ALM-BT,,,0,0,,,,,,,,,,,,,,,,,,,,
P07440,1,RG1510,,415,0,Y,9999,,A,15,15,PZA,,,0,0,,,ACEITE AVE (CAJA 2 BIDONES DE 10 L C/U),ACEITES,Food Service,,,,,,,,02-Sep-13,0,15,15,6225,6225,,,,,,,,IVA0,,,,,,,,,,,,,,ALM-BT,,,0,0,,,,,,,,,,,,,,,,,,,,
P07441,1,RG1510,,415,0,Y,9999,,A,4,4,PZA,,,0,0,,,ACEITE AVE (CAJA 2 BIDONES DE 10 L C/U),ACEITES,Food Service,,,,,,,,31-Aug-13,0,4,4,1660,1660,,,,,,,,IVA0,,,,,,,,,,,,,,ALM-BT,,,0,0,,,,,,,,,,,,,,,,,,,,
P07441,2,RG1520,,230,0,Y,9999,,A,1,1,PZA,,,0,0,,,ACEITE AVE MIXTO (12 BOTELLAS DE 900 ML),ACEITES,Food Service,,,,,,,,31-Aug-13,0,1,1,230,230,,,,,,,,IVA0,,,,,,,,,,,,,,ALM-BT,,,0,0,,,,,,,,,,,,,,,,,,,,
P07442,1,504977,,15.19,0,Y,9999,,A,50,50,KG,,,0,0,,,FRESA SILVESTRE SABOR 007435M/019306M,SABORES,Dairy,,,,,,,,01-Oct-13,0,50,50,759.5,759.5,,,,,,,,IVA,,,,,,,,,,,,,,ALM-GENERAL,,,0,0,,,,,,,,,,,,,,,,,,,,
P07443,1,24026,,52,0,Y,9999,,A,90,90,KG,,,0,0,,,PVH M S/A  S/P 30 KG,PVH,Savory,,,,,,,,03-Sep-13,0,90,90,4680,4680,,,,,,,,IVA,,,,,,,,,,,,,,ALM-GENERAL,,,0,0,,,,,,,,,,,,,,,,,,,,
P07444,1,23844,23844,34.71,0,Y,9999,,A,210,210,KG,,,0,0,,,PVH 2000 S/A S/P 30 KG.,PVH,Savory,,,,,,,,03-Sep-13,0,210,210,7289.1,7289.1,,,,,,,,IVA,,,,,,,,,,,,,,ALM-GENERAL,,,0,0,,,,,,,,,,,,,,,,,,,,
P07445,1,59115858,,61.37,0,Y,9999,,A,23,23,KG,,,0,0,,,D. DE MORA AZUL HPM079,DULCES,Dairy,,,,,,,,03-Sep-13,0,23,23,1411.51,1411.51,,,,,,,,IVA0,,,,,,,,,,,,,,ALM-GENERAL,,,0,0,,,,,,,,,,,,,,,,,,,,
P07445,2,59104158,,55.6,0,Y,9999,,A,23,23,KG,,,0,0,,,D. DE PASTEL DE QUESO HPM002,DULCES,Dairy,,,,,,,,11-Sep-13,0,0,0,0,1278.8,,,,,,,,IVA0,,,,,,,,,,,,,,ALM-RF,,,0,0,,,,,,,,,,,,,,,,,,,,
P07446,1,RG1511,,408,0,Y,9999,,A,20,20,PZA,,,0,0,,,ACEITE AVE FRY DE SOYA (PORRON DE 20 LT),ACEITES,Food Service,,,,,,,,03-Sep-13,0,20,20,8160,8160,,,,,,,,IVA0,,,,,,,,,,,,,,ALM-BT,,,0,0,,,,,,,,,,,,,,,,,,,,
P07447,1,RG1510,,415,0,Y,9999,,A,2,2,PZA,,,0,0,,,ACEITE AVE (CAJA 2 BIDONES DE 10 L C/U),ACEITES,Food Service,,,,,,,,04-Sep-13,0,2,2,830,830,,,,,,,,IVA0,,,,,,,,,,,,,,ALM-BT,,,0,0,,,,,,,,,,,,,,,,,,,,
P07448,1,LG1713,,55,0,Y,9999,,A,16,16,PZA,,,0,0,,,SALSA JALAPEÑO / CAJA 204 SOBRES DE 8G,,,,,,,,,,04-Sep-13,0,16,16,880,880,,,,,,,,IVA0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,
P07449,1,RG1510,,415,0,Y,9999,,A,3,3,PZA,,,0,0,,,ACEITE AVE (CAJA 2 BIDONES DE 10 L C/U),ACEITES,Food Service,,,,,,,,05-Sep-13,0,3,3,1245,1245,,,,,,,,IVA0,,,,,,,,,,,,,,ALM-BT,,,0,0,,,,,,,,,,,,,,,,,,,,
P07450,1,RG1510,,415,0,Y,9999,,A,2,2,PZA,,,0,0,,,ACEITE AVE (CAJA 2 BIDONES DE 10 L C/U),ACEITES,Food Service,,,,,,,,05-Sep-13,0,2,2,830,830,,,,,,,,IVA0,,,,,,,,,,,,,,ALM-BT,,,0,0,,,,,,,,,,,,,,,,,,,,
P07451,1,RG1510,,410,0,Y,9999,,A,6,6,PZA,,,0,0,,,ACEITE AVE (CAJA 2 BIDONES DE 10 L C/U),ACEITES,Food Service,,,,,,,,05-Sep-13,0,6,6,2460,2460,,,,,,,,IVA0,,,,,,,,,,,,,,ALM-BT,,,0,0,,,,,,,,,,,,,,,,,,,,
P07452,1,RG1510,,408,0,Y,9999,,A,4,4,PZA,,,0,0,,,ACEITE AVE (CAJA 2 BIDONES DE 10 L C/U),ACEITES,Food Service,,,,,,,,05-Sep-13,0,4,4,1632,1632,,,,,,,,IVA0,,,,,,,,,,,,,,ALM-BT,,,0,0,,,,,,,,,,,,,,,,,,,,
P07453,1,23844,,34.45,0,Y,9999,,A,750,750,KG,,,0,0,,,PVH 2000 S/A S/P 30 KG.,PVH,Savory,,,,,,,,06-Sep-13,0,750,750,25837.5,25837.5,,,,,,,,IVA,,,,,,,,,,,,,,ALM-GENERAL,,,0,0,,,,,,,,,,,,,,,,,,,,
P07454,1,23844,,40.8,0,Y,9999,,A,120,120,KG,,,0,0,,,PVH 2000 S/A S/P 30 KG.,PVH,Savory,,,,,,,,05-Sep-13,0,120,120,4896,4896,,,,,,,,IVA,,,,,,,,,,,,,,ALM-GENERAL,,,0,0,,,,,,,,,,,,,,,,,,,,
P07455,1,RG1510,,420,0,Y,9999,,A,1,1,PZA,,,0,0,,,ACEITE AVE (CAJA 2 BIDONES DE 10 L C/U),ACEITES,Food Service,,,,,,,,05-Sep-13,0,1,1,420,420,,,,,,,,IVA0,,,,,,,,,,,,,,ALM-BT,,,0,0,,,,,,,,,,,,,,,,,,,,
P07456,1,RG1510,,415,0,Y,9999,,A,4,4,PZA,,,0,0,,,ACEITE AVE (CAJA 2 BIDONES DE 10 L C/U),ACEITES,Food Service,,,,,,,,06-Sep-13,0,4,4,1660,1660,,,,,,,,IVA0,,,,,,,,,,,,,,ALM-BT,,,0,0,,,,,,,,,,,,,,,,,,,,
P07456,2,RG1520,,230,0,Y,9999,,A,1,1,PZA,,,0,0,,,ACEITE AVE MIXTO (12 BOTELLAS DE 900 ML),ACEITES,Food Service,,,,,,,,06-Sep-13,0,1,1,230,230,,,,,,,,IVA0,,,,,,,,,,,,,,ALM-BT,,,0,0,,,,,,,,,,,,,,,,,,,,
P07457,1,RG1510,,408,0,Y,9999,,A,7,7,PZA,,,0,0,,,ACEITE AVE (CAJA 2 BIDONES DE 10 L C/U),ACEITES,Food Service,,,,,,,,06-Sep-13,0,7,7,2856,2856,,,,,,,,IVA0,,,,,,,,,,,,,,ALM-BT,,,0,0,,,,,,,,,,,,,,,,,,,,
P07465,1,CLC009,,50,0,Y,9999,,A,36,36,PZA,,,0,0,,,NACHOS DE JALAPEÑO CAJA 6/2.8 KG,,Food Service,,,,,,,,10-Sep-13,0,36,36,1800,1800,,,,,,,,IVA0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,
P07458,1,RG1510,,415,0,Y,9999,,A,2,2,PZA,,,0,0,,,ACEITE AVE (CAJA 2 BIDONES DE 10 L C/U),ACEITES,Food Service,,,,,,,,06-Sep-13,0,2,2,830,830,,,,,,,,IVA0,,,,,,,,,,,,,,ALM-BT,,,0,0,,,,,,,,,,,,,,,,,,,,
P07459,1,CLC004,,48,0,Y,9999,,A,24,24,BL,,,0,0,,,SALSA PARA PIZZA EN BOLSA DE 3000 G,,Food Service,,,,,,,,06-Sep-13,0,24,24,1152,1152,,,,,,,,IVA0,,,,,,,,,,,,,,ALM-BT,,,0,0,,,,,,,,,,,,,,,,,,,,
P07459,2,CLC012,,72,0,Y,9999,,A,3,3,PZA,,,0,0,,,PIÑA EN TROCITOS CAJA 6/3 KG,,Food Service,,,,,,,,06-Sep-13,0,3,3,216,216,,,,,,,,IVA0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,
P07460,1,2876261,,219.83,0,Y,9999,,A,1000,1000,KG,,,0,0,,,MANTEQUILLA SABOR EN POLVO,SABORES,Bakery,,,,,,,,17-Sep-13,0,1000,1000,219830,219830,,,,,,,,IVA,,,,,,,,,,,,,,ALM-GENERAL,,,0,0,,,,,,,,,,,,,,,,,,,,
P07461,1,RG1511,,408,0,Y,9999,,A,30,30,PZA,,,0,0,,,ACEITE AVE FRY DE SOYA (PORRON DE 20 LT),ACEITES,Food Service,,,,,,,,06-Sep-13,0,30,30,12240,12240,,,,,,,,IVA0,,,,,,,,,,,,,,ALM-BT,,,0,0,,,,,,,,,,,,,,,,,,,,
P07462,1,RG1510,,415,0,Y,9999,,A,15,15,PZA,,,0,0,,,ACEITE AVE (CAJA 2 BIDONES DE 10 L C/U),ACEITES,Food Service,,,,,,,,09-Sep-13,0,15,15,6225,6225,,,,,,,,IVA0,,,,,,,,,,,,,,ALM-BT,,,0,0,,,,,,,,,,,,,,,,,,,,
P07463,1,24026,,50.42,0,Y,9999,,A,120,120,KG,,,0,0,,,PVH M S/A  S/P 30 KG,PVH,Savory,,,,,,,,10-Sep-13,0,120,120,6050.4,6050.4,,,,,,,,IVA,,,,,,,,,,,,,,ALM-GENERAL,,,0,0,,,,,,,,,,,,,,,,,,,,
P07464,1,518638167,,31.2,0,Y,9999,,A,100,100,KG,,,0,0,,,MAPLE SABORIZANTE 604747,SABORES,Bakery,,,,,,,,10-Sep-13,0,100,100,3120,3120,,,,,,,,IVA,,,,,,,,,,,,,,ALM-GENERAL,,,0,0,,,,,,,,,,,,,,,,,,,,
P07465,2,RG1510,,410,0,Y,9999,,A,3,3,PZA,,,0,0,,,ACEITE AVE (CAJA 2 BIDONES DE 10 L C/U),ACEITES,Food Service,,,,,,,,10-Sep-13,0,3,3,1230,1230,,,,,,,,IVA0,,,,,,,,,,,,,,ALM-BT,,,0,0,,,,,,,,,,,,,,,,,,,,
P07466,1,RG1510,,415,0,Y,9999,,A,2,2,PZA,,,0,0,,,ACEITE AVE (CAJA 2 BIDONES DE 10 L C/U),ACEITES,Food Service,,,,,,,,10-Sep-13,0,2,2,830,830,,,,,,,,IVA0,,,,,,,,,,,,,,ALM-BT,,,0,0,,,,,,,,,,,,,,,,,,,,
P07467,1,RG1510,,410,0,Y,9999,,A,50,50,PZA,,,0,0,,,ACEITE AVE (CAJA 2 BIDONES DE 10 L C/U),ACEITES,Food Service,,,,,,,,11-Sep-13,0,50,50,20500,20500,,,,,,,,IVA0,,,,,,,,,,,,,,ALM-BT,,,0,0,,,,,,,,,,,,,,,,,,,,
P07468,1,23844,23844,34.71,0,Y,9999,,A,300,300,KG,,,0,0,,,PVH 2000 S/A S/P 30 KG.,PVH,Savory,,,,,,,,11-Sep-13,0,300,300,10413,10413,,,,,,,,IVA,,,,,,,,,,,,,,ALM-GENERAL,,,0,0,,,,,,,,,,,,,,,,,,,,
P07469,1,23844,,34.71,0,Y,9999,,A,600,600,KG,,,0,0,,,PVH 2000 S/A S/P 30 KG.,PVH,Savory,,,,,,,,10-Sep-13,0,600,600,20826,20826,,,,,,,,IVA,,,,,,,,,,,,,,ALM-GENERAL,,,0,0,,,,,,,,,,,,,,,,,,,,
P07470,1,RG1510,,420,0,Y,9999,,A,3,3,PZA,,,0,0,,,ACEITE AVE (CAJA 2 BIDONES DE 10 L C/U),ACEITES,Food Service,,,,,,,,11-Sep-13,0,3,3,1260,1260,,,,,,,,IVA0,,,,,,,,,,,,,,ALM-BT,,,0,0,,,,,,,,,,,,,,,,,,,,
P07471,1,RG1510,,415,0,Y,9999,,A,4,4,PZA,,,0,0,,,ACEITE AVE (CAJA 2 BIDONES DE 10 L C/U),ACEITES,Food Service,,,,,,,,11-Sep-13,0,4,4,1660,1660,,,,,,,,IVA0,,,,,,,,,,,,,,ALM-BT,,,0,0,,,,,,,,,,,,,,,,,,,,
P07471,2,RG1520,,230,0,Y,9999,,A,1,1,PZA,,,0,0,,,ACEITE AVE MIXTO (12 BOTELLAS DE 900 ML),ACEITES,Food Service,,,,,,,,11-Sep-13,0,1,1,230,230,,,,,,,,IVA0,,,,,,,,,,,,,,ALM-BT,,,0,0,,,,,,,,,,,,,,,,,,,,
P07472,1,RG1510,,408,0,Y,9999,,A,5,5,PZA,,,0,0,,,ACEITE AVE (CAJA 2 BIDONES DE 10 L C/U),ACEITES,Food Service,,,,,,,,11-Sep-13,0,5,5,2040,2040,,,,,,,,IVA0,,,,,,,,,,,,,,ALM-BT,,,0,0,,,,,,,,,,,,,,,,,,,,
